,indices_behind_to_use_range,number_of_nearby_locations_to_use,hidden_layer_sizes,alpha,airlocation_id,nearby_airlocation_ids,prediction_type,error_results
1309,"range(0, 41, 2)",4.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.938795856127342, '24_ahead': 27.501716013141948, '35_ahead': 30.957799342787119, '13_ahead': 20.471149184567029, '2_ahead': 7.8390026245111493}"
1310,"range(0, 41, 2)",4.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.958329111790469, '24_ahead': 30.520718167721522, '35_ahead': 32.502971132719907, '13_ahead': 26.593440261719298, '2_ahead': 20.907104427965933}"
1311,"range(0, 41, 2)",4.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.628861534529221, '24_ahead': 28.842315170879353, '35_ahead': 31.859957569248067, '13_ahead': 24.461065214862753, '2_ahead': 16.46097544552611}"
1312,"range(0, 41, 2)",4.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.704863354176467, '24_ahead': 29.562229592947212, '35_ahead': 32.301024724926663, '13_ahead': 26.250821323622848, '2_ahead': 19.75475001957982}"
1313,"range(0, 41, 2)",4.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 32.189994152399358, '24_ahead': 25.59750824429485, '35_ahead': 28.876293034470319, '13_ahead': 20.351824903763436, '2_ahead': 11.163018792500736}"
1314,"range(0, 41, 2)",4.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 33.106730670042246, '24_ahead': 26.947050500507398, '35_ahead': 29.851373073255239, '13_ahead': 20.664902553229982, '2_ahead': 10.437491250868815}"
1315,"range(0, 41, 2)",4.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.883170201889484, '24_ahead': 30.40836977844932, '35_ahead': 33.062593698451501, '13_ahead': 26.805493133622694, '2_ahead': 21.054565055130819}"
1316,"range(0, 41, 2)",4.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.637116195885916, '24_ahead': 28.657465754019135, '35_ahead': 31.85133726695398, '13_ahead': 24.245229553107446, '2_ahead': 17.272036112857293}"
1317,"range(0, 41, 2)",4.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.564057010270588, '24_ahead': 29.417658385777059, '35_ahead': 32.233412058888085, '13_ahead': 25.324017269982988, '2_ahead': 19.705784461733838}"
1318,"range(0, 41, 2)",4.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 32.647284494226064, '24_ahead': 27.078965256809155, '35_ahead': 28.59477773831787, '13_ahead': 19.479081870012187, '2_ahead': 8.9493448834116318}"
1319,"range(0, 41, 2)",4.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.748821597254064, '24_ahead': 27.358439392963465, '35_ahead': 30.475388578708369, '13_ahead': 19.759788553401155, '2_ahead': 8.1890384723780443}"
1320,"range(0, 41, 2)",4.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.811783939880314, '24_ahead': 30.234752702945197, '35_ahead': 32.661604216596707, '13_ahead': 26.519375201915466, '2_ahead': 20.257456279499326}"
1321,"range(0, 41, 2)",4.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 34.294894308711243, '24_ahead': 29.521508930899991, '35_ahead': 32.214724563664852, '13_ahead': 24.541716130963945, '2_ahead': 17.261290445395293}"
1322,"range(0, 41, 2)",4.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.515680870039958, '24_ahead': 29.09194222893916, '35_ahead': 31.774090478886642, '13_ahead': 24.683983539134637, '2_ahead': 19.222904118434244}"
1323,"range(0, 41, 2)",4.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 30.710816917834428, '24_ahead': 25.539817421694242, '35_ahead': 29.581604891885927, '13_ahead': 21.539917686730512, '2_ahead': 8.8505112068967851}"
1324,"range(0, 41, 2)",4.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 33.111657784461158, '24_ahead': 27.023797958370256, '35_ahead': 30.158271785775149, '13_ahead': 20.145802087855628, '2_ahead': 6.426785138500275}"
1325,"range(0, 41, 2)",4.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.492562318641305, '24_ahead': 29.801308175062204, '35_ahead': 32.230837132200904, '13_ahead': 25.891165089642776, '2_ahead': 20.745118215136948}"
1326,"range(0, 41, 2)",4.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.794332627847041, '24_ahead': 28.614682509928056, '35_ahead': 31.787295430698276, '13_ahead': 24.075096986277273, '2_ahead': 18.052822089719012}"
1327,"range(0, 41, 2)",4.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 34.075252602684486, '24_ahead': 29.758496605544536, '35_ahead': 32.490573128009835, '13_ahead': 26.109569856480135, '2_ahead': 19.37361783041451}"
1328,"range(0, 41, 2)",4.0,"(100,)",0.001,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 25.448653456327822, '24_ahead': 23.401323786378857, '35_ahead': 25.975968921690292, '13_ahead': 18.354048823815166, '2_ahead': 7.1024659693501011}"
1329,"range(0, 41, 2)",4.0,"(100,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.676595381111859, '24_ahead': 26.414314336413327, '35_ahead': 30.208492316963653, '13_ahead': 19.766559937749349, '2_ahead': 8.5356359673544873}"
1330,"range(0, 41, 2)",4.0,"(100,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.757338190787372, '24_ahead': 29.736871526522318, '35_ahead': 31.891176436913611, '13_ahead': 25.60819829581288, '2_ahead': 19.806497379631377}"
1331,"range(0, 41, 2)",4.0,"(100,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.581667589911397, '24_ahead': 28.404919068070917, '35_ahead': 31.753362746765397, '13_ahead': 23.681238701202748, '2_ahead': 16.41694039715054}"
1332,"range(0, 41, 2)",4.0,"(100,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.56830096609076, '24_ahead': 29.095949527436076, '35_ahead': 31.841351215246892, '13_ahead': 24.563629286409864, '2_ahead': 18.826629454263031}"
1333,"range(0, 41, 2)",4.0,"(100,)",0.0005,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 25.886076495939918, '24_ahead': 24.575900534773762, '35_ahead': 24.467573244584642, '13_ahead': 18.586948765681232, '2_ahead': 6.8896966773709369}"
1334,"range(0, 41, 2)",4.0,"(100,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.594942702002648, '24_ahead': 26.019561139888896, '35_ahead': 30.40884520179528, '13_ahead': 19.514082549943399, '2_ahead': 6.301416374628694}"
1335,"range(0, 41, 2)",4.0,"(100,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.847650048321832, '24_ahead': 29.714450679623777, '35_ahead': 32.341035945834058, '13_ahead': 25.907150661190624, '2_ahead': 19.785433614076915}"
1336,"range(0, 41, 2)",4.0,"(100,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.164660742168131, '24_ahead': 28.223867672697043, '35_ahead': 31.094439204007916, '13_ahead': 23.334225276536234, '2_ahead': 16.43288902795079}"
1337,"range(0, 41, 2)",4.0,"(100,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.650317697360506, '24_ahead': 29.258850273399283, '35_ahead': 31.869237635759379, '13_ahead': 24.779815555735311, '2_ahead': 19.00958905935547}"
1338,"range(0, 41, 2)",4.0,"(100,)",0.0001,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 28.91586873695212, '24_ahead': 22.563442001041572, '35_ahead': 24.510818656208105, '13_ahead': 18.47383045683554, '2_ahead': 6.9465121436935231}"
1339,"range(0, 41, 2)",4.0,"(100,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.739911310618645, '24_ahead': 26.377742346698799, '35_ahead': 30.256370889846838, '13_ahead': 19.507533105480849, '2_ahead': 6.0515409282005477}"
1340,"range(0, 41, 2)",4.0,"(100,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.524371346141798, '24_ahead': 29.448931912697486, '35_ahead': 32.004646422626109, '13_ahead': 25.661132061061277, '2_ahead': 19.773787371651522}"
1341,"range(0, 41, 2)",4.0,"(100,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.200481561894584, '24_ahead': 28.340268863823216, '35_ahead': 31.180392957996172, '13_ahead': 23.636152415051324, '2_ahead': 16.795359783077394}"
1342,"range(0, 41, 2)",4.0,"(100,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.754140083286622, '24_ahead': 29.039412344003967, '35_ahead': 32.063131116731398, '13_ahead': 24.427788942241271, '2_ahead': 18.940233315893071}"
1343,"range(0, 41, 2)",4.0,"(100,)",5e-05,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 26.497266039422538, '24_ahead': 22.672226113349645, '35_ahead': 25.041150150968512, '13_ahead': 18.246119995958736, '2_ahead': 7.3251264183653451}"
1344,"range(0, 41, 2)",4.0,"(100,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.374566171980334, '24_ahead': 26.094045144761203, '35_ahead': 29.591865088152201, '13_ahead': 19.187201888401916, '2_ahead': 6.1167716339801208}"
1345,"range(0, 41, 2)",4.0,"(100,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.841746293853582, '24_ahead': 29.81595722464359, '35_ahead': 32.486983091272251, '13_ahead': 26.01830195690372, '2_ahead': 20.340635031085775}"
1346,"range(0, 41, 2)",4.0,"(100,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.664361614040352, '24_ahead': 28.605341531697981, '35_ahead': 31.810666826077057, '13_ahead': 23.383714106502904, '2_ahead': 16.444516524053345}"
1347,"range(0, 41, 2)",4.0,"(100,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.326083946481646, '24_ahead': 28.628871461278887, '35_ahead': 31.579539509020275, '13_ahead': 24.200939384919739, '2_ahead': 18.756891662081795}"
1348,"range(0, 41, 2)",4.0,"(100, 10)",0.001,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 23.06379027417664, '24_ahead': 21.37080857869999, '35_ahead': 24.735124295922937, '13_ahead': 18.15802201175147, '2_ahead': 6.5703075229770089}"
1349,"range(0, 41, 2)",4.0,"(100, 10)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.215001764990809, '24_ahead': 26.10610936192106, '35_ahead': 29.882782009052551, '13_ahead': 19.212533878602009, '2_ahead': 5.8414540365975025}"
1350,"range(0, 41, 2)",4.0,"(100, 10)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.487939271672531, '24_ahead': 29.863459297834176, '35_ahead': 32.649661281077464, '13_ahead': 25.403032014436562, '2_ahead': 20.284497692368788}"
1351,"range(0, 41, 2)",4.0,"(100, 10)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.229775411810834, '24_ahead': 29.59821147884583, '35_ahead': 31.53728360812973, '13_ahead': 23.688178663581827, '2_ahead': 16.630650759188878}"
1352,"range(0, 41, 2)",4.0,"(100, 10)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.703471948080754, '24_ahead': 29.309060715581893, '35_ahead': 32.051333408061858, '13_ahead': 24.703727144021865, '2_ahead': 18.65623896666099}"
1353,"range(0, 41, 2)",4.0,"(100, 10)",0.0005,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 26.824413940079022, '24_ahead': 24.226722033506132, '35_ahead': 24.38829101267547, '13_ahead': 18.547591146252557, '2_ahead': 6.9085510381361726}"
1354,"range(0, 41, 2)",4.0,"(100, 10)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.230901035532156, '24_ahead': 26.259570647406175, '35_ahead': 30.259353210491362, '13_ahead': 19.72007034868334, '2_ahead': 6.4139153750629392}"
1355,"range(0, 41, 2)",4.0,"(100, 10)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 35.756874014589307, '24_ahead': 29.110938060005662, '35_ahead': 31.344107123117777, '13_ahead': 25.327955117610877, '2_ahead': 22.68693950541855}"
1356,"range(0, 41, 2)",4.0,"(100, 10)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.55002374025203, '24_ahead': 35.874180730397811, '35_ahead': 33.211232151301367, '13_ahead': 22.839193490913086, '2_ahead': 15.771379896909158}"
1357,"range(0, 41, 2)",4.0,"(100, 10)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.533240045890366, '24_ahead': 29.503036009872197, '35_ahead': 31.923892533833143, '13_ahead': 25.044625126072674, '2_ahead': 18.98201965738015}"
1358,"range(0, 41, 2)",4.0,"(100, 10)",0.0001,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 25.602557492466399, '24_ahead': 22.017223978770499, '35_ahead': 23.676350601446696, '13_ahead': 17.380530954857885, '2_ahead': 7.3810206273889758}"
1359,"range(0, 41, 2)",4.0,"(100, 10)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.059926571137403, '24_ahead': 26.34139040931565, '35_ahead': 29.857112778291899, '13_ahead': 19.434489667144884, '2_ahead': 6.8253619370374548}"
1360,"range(0, 41, 2)",4.0,"(100, 10)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.657325129476995, '24_ahead': 29.53221514860688, '35_ahead': 32.034191112368397, '13_ahead': 25.446005873235404, '2_ahead': 19.740944042716603}"
1361,"range(0, 41, 2)",4.0,"(100, 10)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.189941616089953, '24_ahead': 28.161389390917925, '35_ahead': 31.329432540095105, '13_ahead': 23.111942941528557, '2_ahead': 16.198494287351419}"
1362,"range(0, 41, 2)",4.0,"(100, 10)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.369775837053233, '24_ahead': 28.784539926568971, '35_ahead': 31.644865775715008, '13_ahead': 24.475015009528036, '2_ahead': 19.086884854644786}"
1363,"range(0, 41, 2)",4.0,"(100, 10)",5e-05,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 25.227287852556636, '24_ahead': 20.268314864266344, '35_ahead': 23.362855327354168, '13_ahead': 17.912841301990078, '2_ahead': 6.9178130878340784}"
1364,"range(0, 41, 2)",4.0,"(100, 10)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.409427439884936, '24_ahead': 26.556832262745196, '35_ahead': 29.962987706332793, '13_ahead': 20.380711937211235, '2_ahead': 6.5931141180377892}"
1365,"range(0, 41, 2)",4.0,"(100, 10)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.543528083687733, '24_ahead': 29.739237497666711, '35_ahead': 32.632801419773266, '13_ahead': 26.488014020592587, '2_ahead': 20.360285521563164}"
1366,"range(0, 41, 2)",4.0,"(100, 10)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.105296079980633, '24_ahead': 28.389968214363844, '35_ahead': 31.372807662923734, '13_ahead': 23.91389827107286, '2_ahead': 16.608454093051915}"
1367,"range(0, 41, 2)",4.0,"(100, 10)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.098673758713048, '24_ahead': 28.736165671319473, '35_ahead': 32.862175278774934, '13_ahead': 25.11027013270116, '2_ahead': 19.081752579694633}"
1368,"range(0, 41, 2)",5.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 30.626217216426202, '24_ahead': 25.320867710061965, '35_ahead': 29.439864948300624, '13_ahead': 19.51553546266641, '2_ahead': 9.053581114319023}"
1369,"range(0, 41, 2)",5.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.466247168024154, '24_ahead': 26.43140090974455, '35_ahead': 30.290283094293581, '13_ahead': 19.468629528033052, '2_ahead': 6.7860267111862695}"
1370,"range(0, 41, 2)",5.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.72791874663033, '24_ahead': 29.996562924645644, '35_ahead': 32.416399668059448, '13_ahead': 25.788267542757541, '2_ahead': 20.97474786285251}"
1371,"range(0, 41, 2)",5.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.734177995747359, '24_ahead': 28.915694027778809, '35_ahead': 31.535535273337921, '13_ahead': 24.20459345861153, '2_ahead': 16.868798501272483}"
1372,"range(0, 41, 2)",5.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.916419990690819, '24_ahead': 29.918442609492924, '35_ahead': 32.031640308834874, '13_ahead': 26.224545754448155, '2_ahead': 19.076016213113988}"
1373,"range(0, 41, 2)",5.0,"(24,)",0.001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_5,"{'46_ahead': 34.45032684350582, '24_ahead': 31.602930702948587, '35_ahead': 33.323930120042327, '13_ahead': 27.963288219165978, '2_ahead': 25.401651562469045}"
1374,"range(0, 41, 2)",5.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 31.559342577492842, '24_ahead': 25.81288596881242, '35_ahead': 28.78247444328089, '13_ahead': 20.110563448309936, '2_ahead': 8.4019766782173395}"
1375,"range(0, 41, 2)",5.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.777803028873223, '24_ahead': 27.170405419974252, '35_ahead': 30.391901154042809, '13_ahead': 20.05209326213572, '2_ahead': 7.6595221851661091}"
1376,"range(0, 41, 2)",5.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.967574900152357, '24_ahead': 30.924226901344564, '35_ahead': 32.975254066974976, '13_ahead': 26.983880877930982, '2_ahead': 21.288432802980232}"
1377,"range(0, 41, 2)",5.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.901050029345193, '24_ahead': 28.709538841389769, '35_ahead': 31.705681320337533, '13_ahead': 23.899678088228455, '2_ahead': 16.63406402983129}"
1378,"range(0, 41, 2)",5.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.760706866141504, '24_ahead': 29.517219149278322, '35_ahead': 32.04473397348702, '13_ahead': 25.425127098605873, '2_ahead': 19.010787660870321}"
1379,"range(0, 41, 2)",5.0,"(24,)",0.0005,967.0,"[967, 604, 18, 511, 22]",first_step_loc_5,"{'46_ahead': 34.624809218379681, '24_ahead': 31.06416563918259, '35_ahead': 33.321246891562986, '13_ahead': 28.272049161584821, '2_ahead': 25.30205789229624}"
1380,"range(0, 41, 2)",5.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 29.834515360941676, '24_ahead': 25.620267313845748, '35_ahead': 28.542498485125662, '13_ahead': 19.381687282678691, '2_ahead': 8.061306556715861}"
1381,"range(0, 41, 2)",5.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.589969906475382, '24_ahead': 26.687276785059804, '35_ahead': 30.241604611735223, '13_ahead': 19.59812218019125, '2_ahead': 7.3013259729380371}"
1382,"range(0, 41, 2)",5.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 33.927651563874186, '24_ahead': 31.279693250831745, '35_ahead': 32.440848213715029, '13_ahead': 26.777125179033128, '2_ahead': 21.119577187425463}"
1383,"range(0, 41, 2)",5.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.548943828064374, '24_ahead': 28.809758239130833, '35_ahead': 32.072469882464588, '13_ahead': 24.142185399385781, '2_ahead': 16.976530747400624}"
1384,"range(0, 41, 2)",5.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.56584062398165, '24_ahead': 29.770240824715604, '35_ahead': 31.856958913804625, '13_ahead': 25.076827028213398, '2_ahead': 19.389621585044651}"
1385,"range(0, 41, 2)",5.0,"(24,)",0.0001,967.0,"[967, 604, 18, 511, 22]",first_step_loc_5,"{'46_ahead': 34.611307560925106, '24_ahead': 30.646548021733814, '35_ahead': 32.968322846052942, '13_ahead': 27.712717186917292, '2_ahead': 25.226693539610149}"
1386,"range(0, 41, 2)",5.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",final,"{'46_ahead': 30.702490432226796, '24_ahead': 26.14492786644195, '35_ahead': 29.063566312811041, '13_ahead': 20.182892718160357, '2_ahead': 8.2355822058000818}"
1387,"range(0, 41, 2)",5.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_1,"{'46_ahead': 32.578144770212333, '24_ahead': 27.022760162613054, '35_ahead': 30.388004324651554, '13_ahead': 19.989277512799198, '2_ahead': 8.2496903713211118}"
1388,"range(0, 41, 2)",5.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_2,"{'46_ahead': 34.722558720602009, '24_ahead': 30.39675511175534, '35_ahead': 32.637123427041381, '13_ahead': 27.39295270089405, '2_ahead': 21.531233586164714}"
1389,"range(0, 41, 2)",5.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_3,"{'46_ahead': 33.581529032955537, '24_ahead': 29.053805512723642, '35_ahead': 31.777674788988548, '13_ahead': 24.320071003054935, '2_ahead': 18.058121731357492}"
1390,"range(0, 41, 2)",5.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_4,"{'46_ahead': 33.70704369625507, '24_ahead': 29.725835974413471, '35_ahead': 32.215617659438962, '13_ahead': 25.796410937608474, '2_ahead': 19.891856564456507}"
1391,"range(0, 41, 2)",5.0,"(24,)",5e-05,967.0,"[967, 604, 18, 511, 22]",first_step_loc_5,"{'46_ahead': 34.588902438472068, '24_ahead': 31.591982563607431, '35_ahead': 33.684680689848506, '13_ahead': 27.912162405211987, '2_ahead': 25.454269152732465}"
